Time (s) ,left hip - X (cm),left hip - Y (cm),right hip - X (cm),right hip - Y (cm),left ankle - X (cm),left ankle - Y (cm),right ankle - X (cm),right ankle - Y (cm),left_heel - X (cm),left_heel - Y (cm),right_heel - X (cm),right_heel - Y (cm),left_toe - X (cm),left_toe - Y (cm),right_toe - X (cm),right_toe - Y (cm),left knee - X (cm),left knee - Y (cm),right knee - X (cm),right knee - Y (cm),left knee angle (degree),right knee angle (degree),left ankle angle (degree),right ankle angle (degree),Velocity Left Heel (m/s),Velocity Right Heel (m/s),Velocity Left Knee (m/s),Velocity Right knee (m/s),Acceleration Left Heel (m/s^2),Acceleration Right Heel(m/s^2),Acceleration Left Knee(m/s^2),Acceleration Right Knee(m/s^2)
2.245491099999981,125.16976893468383,99.57769544970209,123.39559291116406,99.86555324709609,109.9375083277206,44.85516080333604,147.66716468707799,43.57547577902611,106.09671697737274,39.55844619984521,146.18110548602158,37.35988188377806,121.72814331075435,38.31930264615694,157.23614974473782,40.026986124918466,120.58780972649379,72.22293613138676,133.64385502415567,72.50741850834564,11.754891539095269,5.323688301012169,82.26298631963445,43.794124481987296,0.07043436529937867,7.573671783338299,0.07043436529937867,7.573671783338299,-5.069700108871533,141.26445846728464,-5.069700108871533,141.26445846728464
2.292610500000137,134.4901789656249,96.98027299948644,135.25386581543464,97.2113435976898,111.26620979914036,44.289620037053886,159.86400764060335,40.938118948195104,106.80929494318423,39.55917470785278,158.58746734252614,34.900001745392984,122.50970289034997,37.93466255995632,174.430023391037,39.85422045092154,122.6573471798856,69.70872143743655,150.18199051830123,69.92864586312398,0.6832230399934076,10.218051610293571,84.66306846236134,67.27643870298343,0.15122822833188046,8.372046364801424,0.15122822833188046,8.372046364801424,1.714662390273099,16.943649143675028,1.714662390273099,16.943649143675028
2.344145400000116,141.1901942605114,94.03109045781217,144.40649235769726,94.3425276310514,112.62563811941303,44.50302431607349,163.37973871797027,39.15883527408888,107.32091802237225,40.95278624274766,160.81675041291277,33.26282569996481,122.90031269494601,37.43642379177417,177.60898950010127,37.6941820666551,127.60964748099421,68.29695791135288,154.70767653017265,67.1787831123228,4.378558469915163,3.5709160605228476,87.6813131724314,66.9260079993975,0.2880683975207345,9.952999603884638,0.2880683975207345,9.952999603884638,2.6552912528967845,30.677332042632603,2.6552912528967845,30.677332042632603
2.3970438999999715,141.7911809886289,94.0529092726391,144.39357348236288,94.12084264434567,112.66856343012616,44.88653521486236,163.12042224540647,39.29133873886704,107.52763621678899,41.63222923601451,161.13810338958848,33.39092169129712,123.00763811352897,37.25077566784326,177.01030161947435,37.211812631238004,129.9207581896986,68.35856540519366,155.60765913366663,66.9606192476537,11.520018657947332,7.244346194924191,89.86915350450627,66.29447736648585,0.13425593758785012,10.073871310937063,0.13425593758785012,10.073871310937063,-2.907690386935436,2.284974187410884,-2.907690386935436,2.284974187410884
2.4457386000001407,150.68503339206669,94.15940500154676,146.59358671991177,94.4841010205239,140.41468939191208,44.7469166552102,143.02800950575974,40.03932219384677,136.31909831864738,41.50760579951831,140.79712371775642,37.62675865055383,150.02825913963562,36.33284343649589,174.88276683414597,30.320697544163895,148.96654775845948,67.76906886726233,148.32646443393534,66.82433968303626,16.652400533045522,14.77433999447544,69.18477691906033,84.22294096375188,5.912703398087711,5.170557322974509,5.912703398087711,5.170557322974509,118.66686642447299,-100.69502405694088,118.66686642447299,-100.69502405694088
2.494454200000064,149.62774162613653,95.42665682252738,147.90457735221398,95.41758689783303,127.34667227932569,45.72707561220478,163.89438915265646,38.454392314362,126.40314918057882,43.2992498261531,161.75017962848798,33.720510855725166,132.954654070854,36.47178205534099,178.451387592863,32.43526488695739,138.49908568052132,68.5288420101647,156.3543150851659,67.24100983797001,3.5866447974511004,2.015470594296488,57.27597304438068,52.85781135063783,2.068435798645517,3.0615653681583463,2.068435798645517,3.0615653681583463,-78.9124551365119,-43.29192198842855,-78.9124551365119,-43.29192198842855
2.5455374000000575,159.95628532156312,95.28045740720675,161.903085364745,95.26385956643412,162.8315607258687,42.253974395081244,164.9238519126972,37.459748189816764,160.4043339352899,37.22604282098601,161.97286024280407,31.67073215840553,175.45793200066157,36.29793576113282,178.84246688039727,32.543217631880204,163.35717115880223,67.46417612429116,165.10508851591555,64.34588259045796,8.164919278488128,6.298945579130418,65.94047596480074,70.93125718187356,6.761384730013851,0.4800247776159883,6.761384730013851,0.4800247776159883,91.86873436607173,-50.5359999088287,91.86873436607173,-50.5359999088287
2.6032339000000775,164.1153375368212,97.2245053090267,165.2372560575569,97.4577735730529,164.03763001601297,42.63313852942491,165.3895466092742,37.821500982779334,160.77498262047834,37.90832699548241,162.14312065870828,32.00272539925857,176.69660607141162,36.94641716407764,179.33888842582718,32.90993642109443,168.5780157005706,69.64115231973376,167.8254183615429,65.32475451663915,18.733089021676136,9.666252853588759,75.35212540278795,75.66411958583281,0.13457684521219235,0.21544334695272654,0.13457684521219235,0.21544334695272654,-114.85632377699442,-4.585744900698828,-114.85632377699442,-4.585744900698828
2.6585959000001367,164.2909565338478,98.97032618198487,165.72349467994755,98.84809468011356,163.69081163720574,42.77528258350335,165.14130345842554,37.99920836942766,161.0015162327012,38.03930059344466,161.9852448789329,31.80064941975679,176.5864718497328,37.190625190017634,179.12548414680757,32.84276798279581,168.65033226212276,70.64778040100364,168.32663187075596,66.79714205075338,18.839620337723346,10.955104778571922,76.67364379870892,76.07117062278095,0.047265400578699525,0.20941282285285784,0.047265400578699525,0.20941282285285784,-1.5771006219681274,-0.10892894223225782,-1.5771006219681274,-0.10892894223225782
2.710977800000137,170.6217234978271,97.83280949535363,169.63546935716911,97.76017724699818,165.89579491827297,43.21700127209763,165.87164083055507,38.1241717763274,162.15357879588373,38.68479511355841,162.06181916506267,32.08862863515205,176.93238364079724,38.102267968899575,178.87885990264243,32.85506762632374,172.66883099911894,70.60164156052376,170.71536106040102,67.01800139505052,18.19129172146063,11.528317172764446,79.02753638672326,77.46408018390527,0.2521047055377388,0.06368021920552483,0.2521047055377388,0.06368021920552483,3.910497804757713,-2.7821175567769045,3.910497804757713,-2.7821175567769045
2.769333200000119,170.18669089383567,97.7256823928394,169.93984000273485,97.67137212087454,165.5139433988347,43.215337845480335,165.37356800030798,38.27097828165432,161.6388636049302,38.79817524313767,161.62728842214315,32.09896130705952,176.37764907662748,38.09297949180297,178.6382256132063,32.895002006939094,172.25772583590972,70.26565366742918,171.1044652817814,67.11146897242267,18.31184736571805,13.421314852001672,78.75436584303802,79.17684285046994,0.09031808853749705,0.07250087451664494,0.09031808853749705,0.07250087451664494,-2.772436089895556,0.15115405448549415,-2.772436089895556,0.15115405448549415
2.8181661000000986,174.99108788033928,98.8578566874151,175.31357409169343,98.5387701800963,166.6264075045387,43.915239771959975,166.0317507015537,38.446973674484845,161.61746165857426,39.911663307318996,161.6143857358756,32.27580662589887,175.5486231530715,38.619168683875834,178.9910339467425,32.925065104051775,180.5659549356565,72.76305196820448,176.662511896657,69.50001603506581,37.84961484550712,21.55788027152971,85.09766511135486,85.81953362073145,0.2280621721577458,0.036270246143615924,0.2280621721577458,0.036270246143615924,2.820722988401402,-0.7419307141915448,2.820722988401402,-0.7419307141915448
2.874082400000134,180.5478393698681,98.12982221004285,182.00501727569076,98.14201257736964,203.43508404071704,44.79334689889312,165.86783639984884,38.724110262367326,202.72527440533435,39.474267099569666,161.3644913002098,32.45084281651942,215.7754916389356,44.02642223571638,179.67578290666452,32.84217303458962,193.47126383201723,72.79215586310718,178.9446198921264,69.1679013762115,7.434853231634605,17.21586674601832,66.85488002474854,90.1722566058245,7.352085112392634,7.3522857002425175,7.352085112392634,7.3522857002425175,127.40512051459747,130.83869022260555,127.40512051459747,130.83869022260555
2.929008099999919,180.9001134641987,98.13004076244512,181.22167689874328,98.11453568368385,198.80722882804963,44.68147235252952,166.43479370947907,38.92628337627011,202.82150221860186,39.50560508569561,162.09660946969117,32.60154683968688,214.4564226622827,44.6888545670063,179.88347244509137,32.73874918111392,194.26477094293713,72.86239617683775,181.78518593713764,69.78429200142256,18.718732290663837,27.587665719864958,80.87033356088847,91.74171587386371,0.01842526942705394,7.547884658068574,0.01842526942705394,7.547884658068574,-133.51964277185849,3.5611554850793223,-133.51964277185849,3.5611554850793223
2.9813707000000704,184.26429868692276,97.41905337245018,185.96512204861293,97.2849714736556,193.0637040744449,42.982421693657784,185.25463247242317,40.43122307652291,190.82407619035064,37.250374988439084,182.65259613815954,34.535419913000986,206.50951734522738,41.03754814942926,197.64448148075596,35.73621966189044,191.65101372428492,70.77458936152259,189.08337915704575,70.18468000238697,12.58524019868409,13.896455048485649,78.85964881828677,76.57898418725804,2.3313492263640354,5.4986737272836885,2.3313492263640354,5.4986737272836885,44.171297012186095,-39.13501107238681,44.171297012186095,-39.13501107238681
3.0302262000000155,183.8141293054406,97.36255757646256,186.36107424526455,97.28648919867139,175.24298976029263,39.5803378654729,208.87323442661227,44.75565875130113,168.90105234019717,33.884364448429395,209.9442707102854,36.648335970977314,188.23678809597374,33.02280659506838,224.3105781322419,40.846800469445306,184.88126402400644,68.10800721778762,200.84180599161115,74.82032215620202,20.75698655096062,17.847447030938866,81.88936624689659,60.83424464814735,4.539903059504055,2.8477696497519336,4.539903059504055,2.8477696497519336,45.20583830157303,-54.26009512817869,45.20583830157303,-54.26009512817869
